"antibody","cell","composite","control_id","data_type","data_version","date_resubmitted","date_submitted","date_unrestricted","dcc_accession","geo_sample_accession","grant","lab","lab_exp_id","lab_version","md5sum","obj_status","orig_assembly","project","protocol","replicate","set_type","size","software_version","sub_id","submitted_data_version","table_name","treatment","type","view","filename","fname","url"
"USF-1","SK-N-SH","wgEncodeHaibTfbs","SL16760","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-28#,#2013-04-28#,"wgEncodeEH003269","GSM1010806","Myers","HudsonAlpha","SL14597",,"1fe26e44ea5ee4b8db8bb1c5f0135952",,,"wgEncode","v042211.1",2,"exp","188K","MACS",7658,,"wgEncodeHaibTfbsSknshUsf1V0422111PkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshUsf1V0422111PkRep2.broadPeak.gz","wgEncodeHaibTfbsSknshUsf1V0422111PkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshUsf1V0422111PkRep2.broadPeak.gz"
"USF-1","SK-N-SH","wgEncodeHaibTfbs","SL13505","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-28#,#2013-04-28#,"wgEncodeEH003269","GSM1010806","Myers","HudsonAlpha","SL13084",,"d91f37081818f0986e0ec5198d88139d",,,"wgEncode","v042211.1",1,"exp","125M",,7658,,"wgEncodeHaibTfbsSknshUsf1V0422111RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshUsf1V0422111RawRep1.bigWig","wgEncodeHaibTfbsSknshUsf1V0422111RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshUsf1V0422111RawRep1.bigWig"
"USF-1","SK-N-SH","wgEncodeHaibTfbs","SL16760","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-28#,#2013-04-28#,"wgEncodeEH003269","GSM1010806","Myers","HudsonAlpha","SL14597",,"5958ecad907d9d5abff4cd671578bbda",,,"wgEncode","v042211.1",2,"exp","126M",,7658,,"wgEncodeHaibTfbsSknshUsf1V0422111RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshUsf1V0422111RawRep2.bigWig","wgEncodeHaibTfbsSknshUsf1V0422111RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshUsf1V0422111RawRep2.bigWig"
"YY1_(SC-281)","SK-N-SH","wgEncodeHaibTfbs","SL12791","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-03#,#2013-04-03#,"wgEncodeEH003228","GSM1010897","Myers","HudsonAlpha","SL13085",,"a599b90cf2310a933a4cb92093aee9c5",,,"wgEncode","v042211.1",1,"exp","57K","MACS",7112,,"wgEncodeHaibTfbsSknshYy1sc281V0422111PkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshYy1sc281V0422111PkRep1.broadPeak.gz","wgEncodeHaibTfbsSknshYy1sc281V0422111PkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshYy1sc281V0422111PkRep1.broadPeak.gz"
"YY1_(SC-281)","SK-N-SH","wgEncodeHaibTfbs","SL13505","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-03#,#2013-04-03#,"wgEncodeEH003228","GSM1010897","Myers","HudsonAlpha","SL14045",,"86dd24feba07e989fbb3cf5d127764d2",,,"wgEncode","v042211.1",2,"exp","181K","MACS",7112,,"wgEncodeHaibTfbsSknshYy1sc281V0422111PkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshYy1sc281V0422111PkRep2.broadPeak.gz","wgEncodeHaibTfbsSknshYy1sc281V0422111PkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshYy1sc281V0422111PkRep2.broadPeak.gz"
"YY1_(SC-281)","SK-N-SH","wgEncodeHaibTfbs","SL12791","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-03#,#2013-04-03#,"wgEncodeEH003228","GSM1010897","Myers","HudsonAlpha","SL13085",,"fd338590956882a6bf27c6e6525b788e",,,"wgEncode","v042211.1",1,"exp","100M",,7112,,"wgEncodeHaibTfbsSknshYy1sc281V0422111RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshYy1sc281V0422111RawRep1.bigWig","wgEncodeHaibTfbsSknshYy1sc281V0422111RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshYy1sc281V0422111RawRep1.bigWig"
"YY1_(SC-281)","SK-N-SH","wgEncodeHaibTfbs","SL13505","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-03#,#2013-04-03#,"wgEncodeEH003228","GSM1010897","Myers","HudsonAlpha","SL14045",,"7c044dd1d75887b8458fc9f49d5293bc",,,"wgEncode","v042211.1",2,"exp","153M",,7112,,"wgEncodeHaibTfbsSknshYy1sc281V0422111RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshYy1sc281V0422111RawRep2.bigWig","wgEncodeHaibTfbsSknshYy1sc281V0422111RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshYy1sc281V0422111RawRep2.bigWig"
"ZBTB33","SK-N-SH","wgEncodeHaibTfbs","SL13505","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-26#,#2013-04-26#,"wgEncodeEH003261","GSM1010799","Myers","HudsonAlpha","SL13502",,"4e8c46e8aed30f874a5ad919fc9cf570",,,"wgEncode","v042211.1",1,"exp","54K","MACS",7578,,"wgEncodeHaibTfbsSknshZbtb33V0422111PkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshZbtb33V0422111PkRep1.broadPeak.gz","wgEncodeHaibTfbsSknshZbtb33V0422111PkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshZbtb33V0422111PkRep1.broadPeak.gz"
"ZBTB33","SK-N-SH","wgEncodeHaibTfbs","SL13505","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-26#,#2013-04-26#,"wgEncodeEH003261","GSM1010799","Myers","HudsonAlpha","SL14711",,"bf0fd7d394b045575ec0f8485aa1fd92",,,"wgEncode","v042211.1",2,"exp","30K","MACS",7578,,"wgEncodeHaibTfbsSknshZbtb33V0422111PkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshZbtb33V0422111PkRep2.broadPeak.gz","wgEncodeHaibTfbsSknshZbtb33V0422111PkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshZbtb33V0422111PkRep2.broadPeak.gz"
"ZBTB33","SK-N-SH","wgEncodeHaibTfbs","SL13505","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-26#,#2013-04-26#,"wgEncodeEH003261","GSM1010799","Myers","HudsonAlpha","SL13502",,"96b5a05b9dbc216acc5e247cbdd38599",,,"wgEncode","v042211.1",1,"exp","151M",,7578,,"wgEncodeHaibTfbsSknshZbtb33V0422111RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshZbtb33V0422111RawRep1.bigWig","wgEncodeHaibTfbsSknshZbtb33V0422111RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshZbtb33V0422111RawRep1.bigWig"
"ZBTB33","SK-N-SH","wgEncodeHaibTfbs","SL13505","ChipSeq","ENCODE Jul 2012 Freeze",,#2012-07-26#,#2013-04-26#,"wgEncodeEH003261","GSM1010799","Myers","HudsonAlpha","SL14711",,"3bd80c594545ec757b88670b61ee12b1",,,"wgEncode","v042211.1",2,"exp","83M",,7578,,"wgEncodeHaibTfbsSknshZbtb33V0422111RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshZbtb33V0422111RawRep2.bigWig","wgEncodeHaibTfbsSknshZbtb33V0422111RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshZbtb33V0422111RawRep2.bigWig"
"CTCF","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001613","GSM803333","Myers","HudsonAlpha","SL2906",,"2e4986341eaeab2d9237ca1eea289761",,,"wgEncode","v041610.2",1,"exp","581K","MACS",3109,,"wgEncodeHaibTfbsSknshraCtcfV0416102PkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshraCtcfV0416102PkRep1.broadPeak.gz","wgEncodeHaibTfbsSknshraCtcfV0416102PkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraCtcfV0416102PkRep1.broadPeak.gz"
"CTCF","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001613","GSM803333","Myers","HudsonAlpha","SL2914",,"b2b40d0ee5940e010cf4292faba4aea8",,,"wgEncode","v041610.2",2,"exp","640K","MACS",3109,,"wgEncodeHaibTfbsSknshraCtcfV0416102PkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshraCtcfV0416102PkRep2.broadPeak.gz","wgEncodeHaibTfbsSknshraCtcfV0416102PkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraCtcfV0416102PkRep2.broadPeak.gz"
"CTCF","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001613","GSM803333","Myers","HudsonAlpha","SL2906",,"4fd21d825507e89425cd28608414df8f",,,"wgEncode","v041610.2",1,"exp","21M",,3109,,"wgEncodeHaibTfbsSknshraCtcfV0416102RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshraCtcfV0416102RawRep1.bigWig","wgEncodeHaibTfbsSknshraCtcfV0416102RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraCtcfV0416102RawRep1.bigWig"
"CTCF","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001613","GSM803333","Myers","HudsonAlpha","SL2914",,"0fdf1d46cebe1b2d014f0081b62d4968",,,"wgEncode","v041610.2",2,"exp","30M",,3109,,"wgEncodeHaibTfbsSknshraCtcfV0416102RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshraCtcfV0416102RawRep2.bigWig","wgEncodeHaibTfbsSknshraCtcfV0416102RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraCtcfV0416102RawRep2.bigWig"
"p300","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001616","GSM803495","Myers","HudsonAlpha","SL2910",,"777595d7a58a0fd7016cc5a34ab7f012",,,"wgEncode","v041610.2",1,"exp","920K","MACS",3112,,"wgEncodeHaibTfbsSknshraP300V0416102PkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshraP300V0416102PkRep1.broadPeak.gz","wgEncodeHaibTfbsSknshraP300V0416102PkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraP300V0416102PkRep1.broadPeak.gz"
"p300","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001616","GSM803495","Myers","HudsonAlpha","SL2918",,"97ecb17911afd8a9ecec8ba19fea9f72",,,"wgEncode","v041610.2",2,"exp","819K","MACS",3112,,"wgEncodeHaibTfbsSknshraP300V0416102PkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshraP300V0416102PkRep2.broadPeak.gz","wgEncodeHaibTfbsSknshraP300V0416102PkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraP300V0416102PkRep2.broadPeak.gz"
"p300","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001616","GSM803495","Myers","HudsonAlpha","SL2910",,"0bcc655d1faf751b9c408dfd2617847a",,,"wgEncode","v041610.2",1,"exp","40M",,3112,,"wgEncodeHaibTfbsSknshraP300V0416102RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshraP300V0416102RawRep1.bigWig","wgEncodeHaibTfbsSknshraP300V0416102RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraP300V0416102RawRep1.bigWig"
"p300","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001616","GSM803495","Myers","HudsonAlpha","SL2918",,"d192d00bba598de2827e4713bf862154",,,"wgEncode","v041610.2",2,"exp","25M",,3112,,"wgEncodeHaibTfbsSknshraP300V0416102RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshraP300V0416102RawRep2.bigWig","wgEncodeHaibTfbsSknshraP300V0416102RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraP300V0416102RawRep2.bigWig"
"Rad21","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001614","GSM803497","Myers","HudsonAlpha","SL2907",,"f2dcbce5dd8fa07b530c721cc8ebc2bc",,,"wgEncode","v041610.2",1,"exp","1.2M","MACS",3110,,"wgEncodeHaibTfbsSknshraRad21V0416102PkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshraRad21V0416102PkRep1.broadPeak.gz","wgEncodeHaibTfbsSknshraRad21V0416102PkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraRad21V0416102PkRep1.broadPeak.gz"
"Rad21","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001614","GSM803497","Myers","HudsonAlpha","SL2915",,"c62330c91bb3d2ee04cbcdab5d6ac44a",,,"wgEncode","v041610.2",2,"exp","1.1M","MACS",3110,,"wgEncodeHaibTfbsSknshraRad21V0416102PkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshraRad21V0416102PkRep2.broadPeak.gz","wgEncodeHaibTfbsSknshraRad21V0416102PkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraRad21V0416102PkRep2.broadPeak.gz"
"Rad21","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001614","GSM803497","Myers","HudsonAlpha","SL2907",,"e77d0efcc559696b9777da91f5c38640",,,"wgEncode","v041610.2",1,"exp","61M",,3110,,"wgEncodeHaibTfbsSknshraRad21V0416102RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshraRad21V0416102RawRep1.bigWig","wgEncodeHaibTfbsSknshraRad21V0416102RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraRad21V0416102RawRep1.bigWig"
"Rad21","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001614","GSM803497","Myers","HudsonAlpha","SL2915",,"64feef80b2211dc3dfca5aee02d1a362",,,"wgEncode","v041610.2",2,"exp","58M",,3110,,"wgEncodeHaibTfbsSknshraRad21V0416102RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshraRad21V0416102RawRep2.bigWig","wgEncodeHaibTfbsSknshraRad21V0416102RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraRad21V0416102RawRep2.bigWig"
"RevXlinkChromatin","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Mar 2012 Freeze",#2011-03-04#,#2010-12-01#,#2011-09-01#,"wgEncodeEH001606","GSM803526","Myers","HudsonAlpha","SL2905",,"34927ae7db9b3df23e95e1bf1f4b818a",,,"wgEncode","v041610.2",1,"input","2.2M",,3753,,"wgEncodeHaibTfbsSknshraRxlchV0416102RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshraRxlchV0416102RawRep1.bigWig","wgEncodeHaibTfbsSknshraRxlchV0416102RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraRxlchV0416102RawRep1.bigWig"
"USF1_(SC-8983)","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-22#,#2011-09-22#,"wgEncodeEH001621","GSM803472","Myers","HudsonAlpha","SL2911",,"ef389ef002ceb2fb9226799ee14faa7e",,,"wgEncode","v041610.2",1,"exp","328K","MACS",3121,,"wgEncodeHaibTfbsSknshraUsf1sc8983V0416102PkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshraUsf1sc8983V0416102PkRep1.broadPeak.gz","wgEncodeHaibTfbsSknshraUsf1sc8983V0416102PkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraUsf1sc8983V0416102PkRep1.broadPeak.gz"
"USF1_(SC-8983)","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-22#,#2011-09-22#,"wgEncodeEH001621","GSM803472","Myers","HudsonAlpha","SL2919",,"6940346b925f638590bd539e13a9221f",,,"wgEncode","v041610.2",2,"exp","319K","MACS",3121,,"wgEncodeHaibTfbsSknshraUsf1sc8983V0416102PkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshraUsf1sc8983V0416102PkRep2.broadPeak.gz","wgEncodeHaibTfbsSknshraUsf1sc8983V0416102PkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraUsf1sc8983V0416102PkRep2.broadPeak.gz"
"USF1_(SC-8983)","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-22#,#2011-09-22#,"wgEncodeEH001621","GSM803472","Myers","HudsonAlpha","SL2911",,"7bd0343d238cd8aa883a9bf7d7683d6e",,,"wgEncode","v041610.2",1,"exp","19M",,3121,,"wgEncodeHaibTfbsSknshraUsf1sc8983V0416102RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshraUsf1sc8983V0416102RawRep1.bigWig","wgEncodeHaibTfbsSknshraUsf1sc8983V0416102RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraUsf1sc8983V0416102RawRep1.bigWig"
"USF1_(SC-8983)","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-22#,#2011-09-22#,"wgEncodeEH001621","GSM803472","Myers","HudsonAlpha","SL2919",,"cfc152b195a5e2a32624b1b3e31ae8a2",,,"wgEncode","v041610.2",2,"exp","14M",,3121,,"wgEncodeHaibTfbsSknshraUsf1sc8983V0416102RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshraUsf1sc8983V0416102RawRep2.bigWig","wgEncodeHaibTfbsSknshraUsf1sc8983V0416102RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraUsf1sc8983V0416102RawRep2.bigWig"
"YY1_(SC-281)","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001615","GSM803498","Myers","HudsonAlpha","SL3639",,"40c184eb9f75b597615b156980d819fa",,,"wgEncode","v041610.2",1,"exp","292K","MACS",3102,,"wgEncodeHaibTfbsSknshraYy1sc281V0416102PkRep1","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshraYy1sc281V0416102PkRep1.broadPeak.gz","wgEncodeHaibTfbsSknshraYy1sc281V0416102PkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraYy1sc281V0416102PkRep1.broadPeak.gz"
"YY1_(SC-281)","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001615","GSM803498","Myers","HudsonAlpha","SL3640",,"28b8958ce2ead1c799988dc48717130f",,,"wgEncode","v041610.2",2,"exp","386K","MACS",3102,,"wgEncodeHaibTfbsSknshraYy1sc281V0416102PkRep2","None","broadPeak","Peaks","wgEncodeHaibTfbsSknshraYy1sc281V0416102PkRep2.broadPeak.gz","wgEncodeHaibTfbsSknshraYy1sc281V0416102PkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraYy1sc281V0416102PkRep2.broadPeak.gz"
"YY1_(SC-281)","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001615","GSM803498","Myers","HudsonAlpha","SL3639",,"6d7b48486f3c29f993cc23356a568699",,,"wgEncode","v041610.2",1,"exp","18M",,3102,,"wgEncodeHaibTfbsSknshraYy1sc281V0416102RawRep1","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshraYy1sc281V0416102RawRep1.bigWig","wgEncodeHaibTfbsSknshraYy1sc281V0416102RawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraYy1sc281V0416102RawRep1.bigWig"
"YY1_(SC-281)","SK-N-SH_RA","wgEncodeHaibTfbs","SL2905","ChipSeq","ENCODE Jan 2011 Freeze",,#2010-12-17#,#2011-09-17#,"wgEncodeEH001615","GSM803498","Myers","HudsonAlpha","SL3640",,"c7827f612dc0924e32af3ee8017debf7",,,"wgEncode","v041610.2",2,"exp","28M",,3102,,"wgEncodeHaibTfbsSknshraYy1sc281V0416102RawRep2","None","bigWig","RawSignal","wgEncodeHaibTfbsSknshraYy1sc281V0416102RawRep2.bigWig","wgEncodeHaibTfbsSknshraYy1sc281V0416102RawRep2.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsSknshraYy1sc281V0416102RawRep2.bigWig"
"CTCF_(SC-5916)","T-47D","wgEncodeHaibTfbs","SL1881","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-21#,#2011-10-21#,"wgEncodeEH001656","GSM803348","Myers","HudsonAlpha","SL2634",,"fbeae2014f48ea176a0bb0bbdbbbdbbc",,,"wgEncode","v041610.2",1,"exp","226K","MACS",3108,,"wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hPkRep1","DMSO_0.02pct","broadPeak","Peaks","wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hPkRep1.broadPeak.gz","wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hPkRep1.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hPkRep1.broadPeak.gz"
"CTCF_(SC-5916)","T-47D","wgEncodeHaibTfbs","SL1881","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-21#,#2011-10-21#,"wgEncodeEH001656","GSM803348","Myers","HudsonAlpha","SL3014",,"ce32addc8733e81000f3ee5fec8bf610",,,"wgEncode","v041610.2",2,"exp","450K","MACS",3108,,"wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hPkRep2","DMSO_0.02pct","broadPeak","Peaks","wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hPkRep2.broadPeak.gz","wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hPkRep2.broadPeak","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hPkRep2.broadPeak.gz"
"CTCF_(SC-5916)","T-47D","wgEncodeHaibTfbs","SL1881","ChipSeq","ENCODE Jan 2011 Freeze",,#2011-01-21#,#2011-10-21#,"wgEncodeEH001656","GSM803348","Myers","HudsonAlpha","SL2634",,"c2261aca60bee4cd1861a50358465c30",,,"wgEncode","v041610.2",1,"exp","8.8M",,3108,,"wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hRawRep1","DMSO_0.02pct","bigWig","RawSignal","wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hRawRep1.bigWig","wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hRawRep1.bigWig","http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeHaibTfbs/wgEncodeHaibTfbsT47dCtcfsc5916V0416102Dm002p1hRawRep1.bigWig"
