cell_line.hCAGE-giant cell carcinoma cell line:Lu99B.CNhs10751.10433-106E1.hg19.ctss.bed	giant_20cell_20carcinoma_20cell_20line_3aLu99B_CNhs10751_10433_106E1_hg19_ctss
cell_line.hCAGE-glassy cell carcinoma cell line:HOKUG.CNhs11824.10688-109F4.hg19.ctss.bed	glassy_20cell_20carcinoma_20cell_20line_3aHOKUG_CNhs11824_10688_109F4_hg19_ctss
cell_line.hCAGE-glioblastoma cell line:A172, tech_rep2.CNhs11248.10444-106F3.hg19.ctss.bed	glioblastoma_20cell_20line_3aA172_2c_20tech_rep2_CNhs11248_10444_106F3_hg19_ctss
cell_line.hCAGE-glioblastoma cell line:A172.CNhs11185.10444-106F3.hg19.ctss.bed	glioblastoma_20cell_20line_3aA172_CNhs11185_10444_106F3_hg19_ctss
cell_line.hCAGE-glioblastoma cell line:T98G.CNhs11272.10485-107A8.hg19.ctss.bed	glioblastoma_20cell_20line_3aT98G_CNhs11272_10485_107A8_hg19_ctss
cell_line.hCAGE-glioma cell line:GI-1.CNhs10731.10413-106B8.hg19.ctss.bed	glioma_20cell_20line_3aGI_1_CNhs10731_10413_106B8_hg19_ctss
cell_line.hCAGE-granulosa cell tumor cell line:KGN.CNhs11740.10624-108H3.hg19.ctss.bed	granulosa_20cell_20tumor_20cell_20line_3aKGN_CNhs11740_10624_108H3_hg19_ctss
cell_line.hCAGE-hairy cell leukemia cell line:Mo.CNhs11843.10712-109I1.hg19.ctss.bed	hairy_20cell_20leukemia_20cell_20line_3aMo_CNhs11843_10712_109I1_hg19_ctss
cell_line.hCAGE-hepatic mesenchymal tumor cell line:LI90.CNhs11868.10778-110G4.hg19.ctss.bed	hepatic_20mesenchymal_20tumor_20cell_20line_3aLI90_CNhs11868_10778_110G4_hg19_ctss
cell_line.hCAGE-hepatoblastoma cell line:HuH-6.CNhs11742.10633-108I3.hg19.ctss.bed	hepatoblastoma_20cell_20line_3aHuH_6_CNhs11742_10633_108I3_hg19_ctss
cell_line.hCAGE-hepatocellular carcinoma cell line: HepG2 ENCODE, biol_rep1.CNhs12328.10818-111B8.hg19.ctss.bed	hepatocellular_20carcinoma_20cell_20line_3a_20HepG2_20ENCODE_2c_20biol_rep1_CNhs12328_10818_111B8_hg19_ctss
cell_line.hCAGE-hepatocellular carcinoma cell line: HepG2 ENCODE, biol_rep2.CNhs12329.10819-111B9.hg19.ctss.bed	hepatocellular_20carcinoma_20cell_20line_3a_20HepG2_20ENCODE_2c_20biol_rep2_CNhs12329_10819_111B9_hg19_ctss
cell_line.hCAGE-hepatocellular carcinoma cell line: HepG2 ENCODE, biol_rep3.CNhs12330.10820-111C1.hg19.ctss.bed	hepatocellular_20carcinoma_20cell_20line_3a_20HepG2_20ENCODE_2c_20biol_rep3_CNhs12330_10820_111C1_hg19_ctss
cell_line.hCAGE-hepatoma cell line:Li-7.CNhs11271.10484-107A7.hg19.ctss.bed	hepatoma_20cell_20line_3aLi_7_CNhs11271_10484_107A7_hg19_ctss
cell_line.hCAGE-hereditary spherocytic anemia cell line:WIL2-NS.CNhs11891.10808-111A7.hg19.ctss.bed	hereditary_20spherocytic_20anemia_20cell_20line_3aWIL2_NS_CNhs11891_10808_111A7_hg19_ctss
cell_line.hCAGE-keratoacanthoma cell line:HKA-1.CNhs11880.10791-110H8.hg19.ctss.bed	keratoacanthoma_20cell_20line_3aHKA_1_CNhs11880_10791_110H8_hg19_ctss
cell_line.hCAGE-large cell lung carcinoma cell line:IA-LM.CNhs11277.10509-107D5.hg19.ctss.bed	large_20cell_20lung_20carcinoma_20cell_20line_3aIA_LM_CNhs11277_10509_107D5_hg19_ctss
cell_line.hCAGE-large cell lung carcinoma cell line:NCI-H460.CNhs12806.10839-111E2.hg19.ctss.bed	large_20cell_20lung_20carcinoma_20cell_20line_3aNCI_H460_CNhs12806_10839_111E2_hg19_ctss
cell_line.hCAGE-large cell non-keratinizing squamous carcinoma cell line:SKG-II-SF.CNhs11825.10692-109F8.hg19.ctss.bed	large_20cell_20non_keratinizing_20squamous_20carcinoma_20cell_20line_3aSKG_II_SF_CNhs11825_10692_109F8_hg19_ctss
cell_line.hCAGE-leiomyoblastoma cell line:G-402.CNhs11848.10721-110A1.hg19.ctss.bed	leiomyoblastoma_20cell_20line_3aG_402_CNhs11848_10721_110A1_hg19_ctss
cell_line.hCAGE-leiomyoma cell line:10964C.CNhs11722.10569-108B2.hg19.ctss.bed	leiomyoma_20cell_20line_3a10964C_CNhs11722_10569_108B2_hg19_ctss
cell_line.hCAGE-leiomyoma cell line:15242A.CNhs11723.10570-108B3.hg19.ctss.bed	leiomyoma_20cell_20line_3a15242A_CNhs11723_10570_108B3_hg19_ctss
cell_line.hCAGE-leiomyoma cell line:15425.CNhs11724.10571-108B4.hg19.ctss.bed	leiomyoma_20cell_20line_3a15425_CNhs11724_10571_108B4_hg19_ctss
cell_line.hCAGE-lens epithelial cell line:SRA 01/04.CNhs11750.10647-109A8.hg19.ctss.bed	lens_20epithelial_20cell_20line_3aSRA_2001_2f04_CNhs11750_10647_109A8_hg19_ctss
cell_line.hCAGE-leukemia, chronic megakaryoblastic cell line:MEG-01.CNhs11859.10752-110D5.hg19.ctss.bed	leukemia_2c_20chronic_20megakaryoblastic_20cell_20line_3aMEG_01_CNhs11859_10752_110D5_hg19_ctss
cell_line.hCAGE-liposarcoma cell line:KMLS-1.CNhs11870.10782-110G8.hg19.ctss.bed	liposarcoma_20cell_20line_3aKMLS_1_CNhs11870_10782_110G8_hg19_ctss
cell_line.hCAGE-liposarcoma cell line:SW 872.CNhs11851.10726-110A6.hg19.ctss.bed	liposarcoma_20cell_20line_3aSW_20872_CNhs11851_10726_110A6_hg19_ctss
cell_line.hCAGE-lung adenocarcinoma cell line:A549.CNhs11275.10499-107C4.hg19.ctss.bed	lung_20adenocarcinoma_20cell_20line_3aA549_CNhs11275_10499_107C4_hg19_ctss
cell_line.hCAGE-lung adenocarcinoma cell line:PC-14.CNhs10726.10408-106B3.hg19.ctss.bed	lung_20adenocarcinoma_20cell_20line_3aPC_14_CNhs10726_10408_106B3_hg19_ctss
cell_line.hCAGE-lymphangiectasia cell line:DS-1.CNhs11852.10727-110A7.hg19.ctss.bed	lymphangiectasia_20cell_20line_3aDS_1_CNhs11852_10727_110A7_hg19_ctss
cell_line.hCAGE-lymphoma, malignant, hairy B-cell cell line:MLMA.CNhs11935.10775-110G1.hg19.ctss.bed	lymphoma_2c_20malignant_2c_20hairy_20B_cell_20cell_20line_3aMLMA_CNhs11935_10775_110G1_hg19_ctss
cell_line.hCAGE-malignant trichilemmal cyst cell line:DJM-1.CNhs10730.10412-106B7.hg19.ctss.bed	malignant_20trichilemmal_20cyst_20cell_20line_3aDJM_1_CNhs10730_10412_106B7_hg19_ctss
cell_line.hCAGE-maxillary sinus tumor cell line:HSQ-89.CNhs10732.10414-106B9.hg19.ctss.bed	maxillary_20sinus_20tumor_20cell_20line_3aHSQ_89_CNhs10732_10414_106B9_hg19_ctss
cell_line.hCAGE-medulloblastoma cell line:D283 Med.CNhs12805.10838-111E1.hg19.ctss.bed	medulloblastoma_20cell_20line_3aD283_20Med_CNhs12805_10838_111E1_hg19_ctss
cell_line.hCAGE-medulloblastoma cell line:ONS-76.CNhs11861.10759-110E3.hg19.ctss.bed	medulloblastoma_20cell_20line_3aONS_76_CNhs11861_10759_110E3_hg19_ctss
cell_line.hCAGE-melanoma cell line:COLO 679.CNhs11281.10514-107E1.hg19.ctss.bed	melanoma_20cell_20line_3aCOLO_20679_CNhs11281_10514_107E1_hg19_ctss
cell_line.hCAGE-melanoma cell line:G-361.CNhs11254.10465-106H6.hg19.ctss.bed	melanoma_20cell_20line_3aG_361_CNhs11254_10465_106H6_hg19_ctss
cell_line.hCAGE-meningioma cell line:HKBMM.CNhs11945.10691-109F7.hg19.ctss.bed	meningioma_20cell_20line_3aHKBMM_CNhs11945_10691_109F7_hg19_ctss
cell_line.hCAGE-merkel cell carcinoma cell line:MKL-1.CNhs12838.10843-111E6.hg19.ctss.bed	merkel_20cell_20carcinoma_20cell_20line_3aMKL_1_CNhs12838_10843_111E6_hg19_ctss
cell_line.hCAGE-merkel cell carcinoma cell line:MS-1.CNhs12839.10844-111E7.hg19.ctss.bed	merkel_20cell_20carcinoma_20cell_20line_3aMS_1_CNhs12839_10844_111E7_hg19_ctss
cell_line.hCAGE-mesenchymal stem cell line:Hu5/E18.CNhs11718.10568-108B1.hg19.ctss.bed	mesenchymal_20stem_20cell_20line_3aHu5_2fE18_CNhs11718_10568_108B1_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:ACC-MESO-1.CNhs11263.10493-107B7.hg19.ctss.bed	mesothelioma_20cell_20line_3aACC_MESO_1_CNhs11263_10493_107B7_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:ACC-MESO-4.CNhs11264.10494-107B8.hg19.ctss.bed	mesothelioma_20cell_20line_3aACC_MESO_4_CNhs11264_10494_107B8_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:Mero-14, tech_rep1.CNhs13065.10849-111F3.hg19.ctss.bed	mesothelioma_20cell_20line_3aMero_14_2c_20tech_rep1_CNhs13065_10849_111F3_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:Mero-25.CNhs13066.10850-111F4.hg19.ctss.bed	mesothelioma_20cell_20line_3aMero_25_CNhs13066_10850_111F4_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:Mero-41.CNhs13067.10851-111F5.hg19.ctss.bed	mesothelioma_20cell_20line_3aMero_41_CNhs13067_10851_111F5_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:Mero-48a.CNhs13068.10852-111F6.hg19.ctss.bed	mesothelioma_20cell_20line_3aMero_48a_CNhs13068_10852_111F6_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:Mero-82.CNhs13069.10853-111F7.hg19.ctss.bed	mesothelioma_20cell_20line_3aMero_82_CNhs13069_10853_111F7_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:Mero-83.CNhs13070.10854-111F8.hg19.ctss.bed	mesothelioma_20cell_20line_3aMero_83_CNhs13070_10854_111F8_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:Mero-84.CNhs13072.10855-111F9.hg19.ctss.bed	mesothelioma_20cell_20line_3aMero_84_CNhs13072_10855_111F9_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:Mero-95.CNhs13073.10856-111G1.hg19.ctss.bed	mesothelioma_20cell_20line_3aMero_95_CNhs13073_10856_111G1_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:NCI-H2052.CNhs13063.10847-111F1.hg19.ctss.bed	mesothelioma_20cell_20line_3aNCI_H2052_CNhs13063_10847_111F1_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:NCI-H226.CNhs13062.10846-111E9.hg19.ctss.bed	mesothelioma_20cell_20line_3aNCI_H226_CNhs13062_10846_111E9_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:NCI-H2452.CNhs13064.10848-111F2.hg19.ctss.bed	mesothelioma_20cell_20line_3aNCI_H2452_CNhs13064_10848_111F2_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:NCI-H28.CNhs13061.10845-111E8.hg19.ctss.bed	mesothelioma_20cell_20line_3aNCI_H28_CNhs13061_10845_111E8_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:No36.CNhs13074.10857-111G2.hg19.ctss.bed	mesothelioma_20cell_20line_3aNo36_CNhs13074_10857_111G2_hg19_ctss
cell_line.hCAGE-mesothelioma cell line:ONE58.CNhs13075.10858-111G3.hg19.ctss.bed	mesothelioma_20cell_20line_3aONE58_CNhs13075_10858_111G3_hg19_ctss
cell_line.hCAGE-mixed mullerian tumor cell line:HTMMT.CNhs11944.10689-109F5.hg19.ctss.bed	mixed_20mullerian_20tumor_20cell_20line_3aHTMMT_CNhs11944_10689_109F5_hg19_ctss
cell_line.hCAGE-mucinous adenocarcinoma cell line:JHOM-1.CNhs11752.10648-109A9.hg19.ctss.bed	mucinous_20adenocarcinoma_20cell_20line_3aJHOM_1_CNhs11752_10648_109A9_hg19_ctss
cell_line.hCAGE-mucinous cystadenocarcinoma cell line:MCAS.CNhs11873.10784-110H1.hg19.ctss.bed	mucinous_20cystadenocarcinoma_20cell_20line_3aMCAS_CNhs11873_10784_110H1_hg19_ctss
cell_line.hCAGE-mycosis fungoides, T cell lymphoma cell line:HuT 102 TIB-162.CNhs11858.10744-110C6.hg19.ctss.bed	mycosis_20fungoides_2c_20T_20cell_20lymphoma_20cell_20line_3aHuT_20102_20TIB_162_CNhs11858_10744_110C6_hg19_ctss
cell_line.hCAGE-myelodysplastic syndrome cell line:SKM-1.CNhs11934.10772-110F7.hg19.ctss.bed	myelodysplastic_20syndrome_20cell_20line_3aSKM_1_CNhs11934_10772_110F7_hg19_ctss
cell_line.hCAGE-myeloma cell line:PCM6.CNhs11258.10474-106I6.hg19.ctss.bed	myeloma_20cell_20line_3aPCM6_CNhs11258_10474_106I6_hg19_ctss
cell_line.hCAGE-myxofibrosarcoma cell line:MFH-ino.CNhs11729.10600-108E6.hg19.ctss.bed	myxofibrosarcoma_20cell_20line_3aMFH_ino_CNhs11729_10600_108E6_hg19_ctss
cell_line.hCAGE-myxofibrosarcoma cell line:NMFH-1.CNhs11821.10684-109E9.hg19.ctss.bed	myxofibrosarcoma_20cell_20line_3aNMFH_1_CNhs11821_10684_109E9_hg19_ctss
cell_line.hCAGE-neuroblastoma cell line:CHP-134.CNhs11276.10508-107D4.hg19.ctss.bed	neuroblastoma_20cell_20line_3aCHP_134_CNhs11276_10508_107D4_hg19_ctss
cell_line.hCAGE-neuroblastoma cell line:NB-1.CNhs11284.10539-107G8.hg19.ctss.bed	neuroblastoma_20cell_20line_3aNB_1_CNhs11284_10539_107G8_hg19_ctss
cell_line.hCAGE-neuroblastoma cell line:NBsusSR.CNhs11818.10607-108F4.hg19.ctss.bed	neuroblastoma_20cell_20line_3aNBsusSR_CNhs11818_10607_108F4_hg19_ctss
cell_line.hCAGE-neuroblastoma cell line:NH-12.CNhs11811.10555-107I6.hg19.ctss.bed	neuroblastoma_20cell_20line_3aNH_12_CNhs11811_10555_107I6_hg19_ctss
cell_line.hCAGE-neuroectodermal tumor cell line:FU-RPNT-1.CNhs11744.10637-108I7.hg19.ctss.bed	neuroectodermal_20tumor_20cell_20line_3aFU_RPNT_1_CNhs11744_10637_108I7_hg19_ctss
cell_line.hCAGE-neuroectodermal tumor cell line:FU-RPNT-2.CNhs11753.10663-109C6.hg19.ctss.bed	neuroectodermal_20tumor_20cell_20line_3aFU_RPNT_2_CNhs11753_10663_109C6_hg19_ctss
cell_line.hCAGE-neuroectodermal tumor cell line:TASK1.CNhs11866.10774-110F9.hg19.ctss.bed	neuroectodermal_20tumor_20cell_20line_3aTASK1_CNhs11866_10774_110F9_hg19_ctss
cell_line.hCAGE-neuroepithelioma cell line:SK-N-MC.CNhs11853.10728-110A8.hg19.ctss.bed	neuroepithelioma_20cell_20line_3aSK_N_MC_CNhs11853_10728_110A8_hg19_ctss
cell_line.hCAGE-neurofibroma cell line:Hs 53.T.CNhs11854.10729-110A9.hg19.ctss.bed	neurofibroma_20cell_20line_3aHs_2053_2eT_CNhs11854_10729_110A9_hg19_ctss
cell_line.hCAGE-non T non B acute lymphoblastic leukemia (ALL) cell line:P30/OHK.CNhs10747.10430-106D7.hg19.ctss.bed	non_20T_20non_20B_20acute_20lymphoblastic_20leukemia_20_28ALL_29_20cell_20line_3aP30_2fOHK_CNhs10747_10430_106D7_hg19_ctss
cell_line.hCAGE-normal embryonic palatal mesenchymal cell line:HEPM.CNhs11894.10813-111B3.hg19.ctss.bed	normal_20embryonic_20palatal_20mesenchymal_20cell_20line_3aHEPM_CNhs11894_10813_111B3_hg19_ctss
cell_line.hCAGE-normal intestinal epithelial cell line:FHs 74 Int.CNhs11950.10812-111B2.hg19.ctss.bed	normal_20intestinal_20epithelial_20cell_20line_3aFHs_2074_20Int_CNhs11950_10812_111B2_hg19_ctss
cell_line.hCAGE-oral squamous cell carcinoma cell line:Ca9-22.CNhs10752.10434-106E2.hg19.ctss.bed	oral_20squamous_20cell_20carcinoma_20cell_20line_3aCa9_22_CNhs10752_10434_106E2_hg19_ctss
cell_line.hCAGE-oral squamous cell carcinoma cell line:HO-1-u-1.CNhs11287.10550-107I1.hg19.ctss.bed	oral_20squamous_20cell_20carcinoma_20cell_20line_3aHO_1_u_1_CNhs11287_10550_107I1_hg19_ctss
cell_line.hCAGE-oral squamous cell carcinoma cell line:HSC-3.CNhs11717.10545-107H5.hg19.ctss.bed	oral_20squamous_20cell_20carcinoma_20cell_20line_3aHSC_3_CNhs11717_10545_107H5_hg19_ctss
cell_line.hCAGE-oral squamous cell carcinoma cell line:SAS.CNhs11810.10544-107H4.hg19.ctss.bed	oral_20squamous_20cell_20carcinoma_20cell_20line_3aSAS_CNhs11810_10544_107H4_hg19_ctss
cell_line.hCAGE-osteoclastoma cell line:Hs 706.T.CNhs11835.10704-109H2.hg19.ctss.bed	osteoclastoma_20cell_20line_3aHs_20706_2eT_CNhs11835_10704_109H2_hg19_ctss
cell_line.hCAGE-osteosarcoma cell line:143B/TK^(-)neo^(R).CNhs11279.10510-107D6.hg19.ctss.bed	osteosarcoma_20cell_20line_3a143B_2fTK_5e_28__29neo_5e_28R_29_CNhs11279_10510_107D6_hg19_ctss
cell_line.hCAGE-osteosarcoma cell line:HS-Os-1.CNhs11290.10558-107I9.hg19.ctss.bed	osteosarcoma_20cell_20line_3aHS_Os_1_CNhs11290_10558_107I9_hg19_ctss
cell_line.hCAGE-pagetoid sarcoma cell line:Hs 925.T.CNhs11856.10732-110B3.hg19.ctss.bed	pagetoid_20sarcoma_20cell_20line_3aHs_20925_2eT_CNhs11856_10732_110B3_hg19_ctss
cell_line.hCAGE-pancreatic carcinoma cell line:NOR-P1.CNhs11832.10698-109G5.hg19.ctss.bed	pancreatic_20carcinoma_20cell_20line_3aNOR_P1_CNhs11832_10698_109G5_hg19_ctss
cell_line.hCAGE-papillary adenocarcinoma cell line:8505C.CNhs11716.10437-106E5.hg19.ctss.bed	papillary_20adenocarcinoma_20cell_20line_3a8505C_CNhs11716_10437_106E5_hg19_ctss
cell_line.hCAGE-papillotubular adenocarcinoma cell line:TGBC18TKB.CNhs10734.10417-106C3.hg19.ctss.bed	papillotubular_20adenocarcinoma_20cell_20line_3aTGBC18TKB_CNhs10734_10417_106C3_hg19_ctss
cell_line.hCAGE-peripheral neuroectodermal tumor cell line:KU-SN.CNhs11830.10697-109G4.hg19.ctss.bed	peripheral_20neuroectodermal_20tumor_20cell_20line_3aKU_SN_CNhs11830_10697_109G4_hg19_ctss
cell_line.hCAGE-pharyngeal carcinoma cell line:Detroit 562.CNhs11849.10723-110A3.hg19.ctss.bed	pharyngeal_20carcinoma_20cell_20line_3aDetroit_20562_CNhs11849_10723_110A3_hg19_ctss
cell_line.hCAGE-plasma cell leukemia cell line:ARH-77.CNhs12807.10840-111E3.hg19.ctss.bed	plasma_20cell_20leukemia_20cell_20line_3aARH_77_CNhs12807_10840_111E3_hg19_ctss
cell_line.hCAGE-pleomorphic hepatocellular carcinoma cell line:SNU-387.CNhs11933.10706-109H4.hg19.ctss.bed	pleomorphic_20hepatocellular_20carcinoma_20cell_20line_3aSNU_387_CNhs11933_10706_109H4_hg19_ctss
cell_line.hCAGE-prostate cancer cell line:DU145.CNhs11260.10490-107B4.hg19.ctss.bed	prostate_20cancer_20cell_20line_3aDU145_CNhs11260_10490_107B4_hg19_ctss
cell_line.hCAGE-prostate cancer cell line:PC-3.CNhs11243.10439-106E7.hg19.ctss.bed	prostate_20cancer_20cell_20line_3aPC_3_CNhs11243_10439_106E7_hg19_ctss
cell_line.hCAGE-rectal cancer cell line:TT1TKB.CNhs11255.10469-106I1.hg19.ctss.bed	rectal_20cancer_20cell_20line_3aTT1TKB_CNhs11255_10469_106I1_hg19_ctss
cell_line.hCAGE-renal cell carcinoma cell line:OS-RC-2.CNhs10729.10411-106B6.hg19.ctss.bed	renal_20cell_20carcinoma_20cell_20line_3aOS_RC_2_CNhs10729_10411_106B6_hg19_ctss
cell_line.hCAGE-renal cell carcinoma cell line:TUHR10TKB.CNhs11257.10471-106I3.hg19.ctss.bed	renal_20cell_20carcinoma_20cell_20line_3aTUHR10TKB_CNhs11257_10471_106I3_hg19_ctss
cell_line.hCAGE-retinoblastoma cell line:Y79.CNhs11267.10475-106I7.hg19.ctss.bed	retinoblastoma_20cell_20line_3aY79_CNhs11267_10475_106I7_hg19_ctss
cell_line.hCAGE-rhabdomyosarcoma cell line:KYM-1.CNhs11877.10787-110H4.hg19.ctss.bed	rhabdomyosarcoma_20cell_20line_3aKYM_1_CNhs11877_10787_110H4_hg19_ctss
cell_line.hCAGE-rhabdomyosarcoma cell line:RMS-YM.CNhs11269.10477-106I9.hg19.ctss.bed	rhabdomyosarcoma_20cell_20line_3aRMS_YM_CNhs11269_10477_106I9_hg19_ctss
cell_line.hCAGE-sacrococcigeal teratoma cell line:HTST.CNhs11829.10695-109G2.hg19.ctss.bed	sacrococcigeal_20teratoma_20cell_20line_3aHTST_CNhs11829_10695_109G2_hg19_ctss
cell_line.hCAGE-schwannoma cell line:HS-PSS, tech_rep2.CNhs11245.10442-106F1.hg19.ctss.bed	schwannoma_20cell_20line_3aHS_PSS_2c_20tech_rep2_CNhs11245_10442_106F1_hg19_ctss
cell_line.hCAGE-schwannoma cell line:HS-PSS.CNhs11183.10442-106F1.hg19.ctss.bed	schwannoma_20cell_20line_3aHS_PSS_CNhs11183_10442_106F1_hg19_ctss
cell_line.hCAGE-serous adenocarcinoma cell line:JHOS-2.CNhs11746.10639-108I9.hg19.ctss.bed	serous_20adenocarcinoma_20cell_20line_3aJHOS_2_CNhs11746_10639_108I9_hg19_ctss
cell_line.hCAGE-serous adenocarcinoma cell line:SK-OV-3-R after co-culture with SOC-57-02-G, biol_rep1.CNhs13508.11843-124H7.hg19.ctss.bed	serous_20adenocarcinoma_20cell_20line_3aSK_OV_3_R_20after_20co_culture_20with_20SOC_57_02_G_2c_20biol_rep1_CNhs13508_11843_124H7_hg19_ctss
cell_line.hCAGE-serous adenocarcinoma cell line:SK-OV-3-R, biol_rep1.CNhs13099.11841-124H5.hg19.ctss.bed	serous_20adenocarcinoma_20cell_20line_3aSK_OV_3_R_2c_20biol_rep1_CNhs13099_11841_124H5_hg19_ctss
cell_line.hCAGE-serous cystadenocarcinoma cell line:HTOA.CNhs11827.10693-109F9.hg19.ctss.bed	serous_20cystadenocarcinoma_20cell_20line_3aHTOA_CNhs11827_10693_109F9_hg19_ctss
cell_line.hCAGE-signet ring carcinoma cell line:Kato III.CNhs10753.10436-106E4.hg19.ctss.bed	signet_20ring_20carcinoma_20cell_20line_3aKato_20III_CNhs10753_10436_106E4_hg19_ctss
cell_line.hCAGE-signet ring carcinoma cell line:NUGC-4.CNhs11270.10483-107A6.hg19.ctss.bed	signet_20ring_20carcinoma_20cell_20line_3aNUGC_4_CNhs11270_10483_107A6_hg19_ctss
cell_line.hCAGE-small cell cervical cancer cell line:HCSC-1.CNhs11885.10800-110I8.hg19.ctss.bed	small_20cell_20cervical_20cancer_20cell_20line_3aHCSC_1_CNhs11885_10800_110I8_hg19_ctss
cell_line.hCAGE-small cell gastrointestinal carcinoma cell line:ECC10.CNhs11736.10610-108F7.hg19.ctss.bed	small_20cell_20gastrointestinal_20carcinoma_20cell_20line_3aECC10_CNhs11736_10610_108F7_hg19_ctss
cell_line.hCAGE-small cell lung carcinoma cell line:DMS 144.CNhs12808.10841-111E4.hg19.ctss.bed	small_20cell_20lung_20carcinoma_20cell_20line_3aDMS_20144_CNhs12808_10841_111E4_hg19_ctss
cell_line.hCAGE-small cell lung carcinoma cell line:LK-2.CNhs11285.10541-107H1.hg19.ctss.bed	small_20cell_20lung_20carcinoma_20cell_20line_3aLK_2_CNhs11285_10541_107H1_hg19_ctss
cell_line.hCAGE-small cell lung carcinoma cell line:NCI-H82.CNhs12809.10842-111E5.hg19.ctss.bed	small_20cell_20lung_20carcinoma_20cell_20line_3aNCI_H82_CNhs12809_10842_111E5_hg19_ctss
cell_line.hCAGE-small cell lung carcinoma cell line:WA-hT.CNhs11812.10562-108A4.hg19.ctss.bed	small_20cell_20lung_20carcinoma_20cell_20line_3aWA_hT_CNhs11812_10562_108A4_hg19_ctss
cell_line.hCAGE-small-cell gastrointestinal carcinoma cell line:ECC4.CNhs11734.10609-108F6.hg19.ctss.bed	small_cell_20gastrointestinal_20carcinoma_20cell_20line_3aECC4_CNhs11734_10609_108F6_hg19_ctss
cell_line.hCAGE-somatostatinoma cell line:QGP-1.CNhs11869.10781-110G7.hg19.ctss.bed	somatostatinoma_20cell_20line_3aQGP_1_CNhs11869_10781_110G7_hg19_ctss
cell_line.hCAGE-spindle cell sarcoma cell line:Hs 132.T.CNhs11857.10737-110B8.hg19.ctss.bed	spindle_20cell_20sarcoma_20cell_20line_3aHs_20132_2eT_CNhs11857_10737_110B8_hg19_ctss
cell_line.hCAGE-splenic lymphoma with villous lymphocytes cell line:SLVL.CNhs10741.10424-106D1.hg19.ctss.bed	splenic_20lymphoma_20with_20villous_20lymphocytes_20cell_20line_3aSLVL_CNhs10741_10424_106D1_hg19_ctss
cell_line.hCAGE-squamous cell carcinoma cell line:EC-GI-10.CNhs11252.10463-106H4.hg19.ctss.bed	squamous_20cell_20carcinoma_20cell_20line_3aEC_GI_10_CNhs11252_10463_106H4_hg19_ctss
cell_line.hCAGE-squamous cell carcinoma cell line:JHUS-nk1.CNhs11749.10646-109A7.hg19.ctss.bed	squamous_20cell_20carcinoma_20cell_20line_3aJHUS_nk1_CNhs11749_10646_109A7_hg19_ctss
cell_line.hCAGE-squamous cell carcinoma cell line:T3M-5.CNhs11739.10616-108G4.hg19.ctss.bed	squamous_20cell_20carcinoma_20cell_20line_3aT3M_5_CNhs11739_10616_108G4_hg19_ctss
cell_line.hCAGE-squamous cell lung carcinoma cell line:EBC-1.CNhs11273.10486-107A9.hg19.ctss.bed	squamous_20cell_20lung_20carcinoma_20cell_20line_3aEBC_1_CNhs11273_10486_107A9_hg19_ctss
cell_line.hCAGE-synovial sarcoma cell line:HS-SY-II.CNhs11244.10441-106E9.hg19.ctss.bed	synovial_20sarcoma_20cell_20line_3aHS_SY_II_CNhs11244_10441_106E9_hg19_ctss
cell_line.hCAGE-teratocarcinoma cell line:NCC-IT-A3.CNhs11878.10790-110H7.hg19.ctss.bed	teratocarcinoma_20cell_20line_3aNCC_IT_A3_CNhs11878_10790_110H7_hg19_ctss
cell_line.hCAGE-teratocarcinoma cell line:NCR-G1.CNhs11884.10798-110I6.hg19.ctss.bed	teratocarcinoma_20cell_20line_3aNCR_G1_CNhs11884_10798_110I6_hg19_ctss
cell_line.hCAGE-teratocarcinoma cell line:PA-1.CNhs11890.10807-111A6.hg19.ctss.bed	teratocarcinoma_20cell_20line_3aPA_1_CNhs11890_10807_111A6_hg19_ctss
cell_line.hCAGE-testicular germ cell embryonal carcinoma cell line:ITO-II.CNhs11876.10786-110H3.hg19.ctss.bed	testicular_20germ_20cell_20embryonal_20carcinoma_20cell_20line_3aITO_II_CNhs11876_10786_110H3_hg19_ctss
cell_line.hCAGE-testicular germ cell embryonal carcinoma cell line:NEC14.CNhs12351.10591-108D6.hg19.ctss.bed	testicular_20germ_20cell_20embryonal_20carcinoma_20cell_20line_3aNEC14_CNhs12351_10591_108D6_hg19_ctss
cell_line.hCAGE-testicular germ cell embryonal carcinoma cell line:NEC15.CNhs12362.10593-108D8.hg19.ctss.bed	testicular_20germ_20cell_20embryonal_20carcinoma_20cell_20line_3aNEC15_CNhs12362_10593_108D8_hg19_ctss
